route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,03h 00m,2024-07-18 02:00:00,3.4,1099.0,2
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,03h 00m,2024-07-18 02:00:00,3.5,990.0,40
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,V Kaveri Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:30:00,03h 30m,2024-07-18 03:00:00,3.5,700.0,1
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),2024-07-17 23:45:00,02h 15m,2024-07-18 02:00:00,3.5,800.0,10
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 19:40:00,03h 35m,2024-07-17 23:15:00,2.9,1190.0,14
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 20:20:00,03h 10m,2024-07-17 23:30:00,2.9,1090.0,8
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 21:15:00,04h 30m,2024-07-18 01:45:00,2.9,1790.0,3
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 22:15:00,03h 30m,2024-07-18 01:45:00,2.9,750.0,13
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,KVR Tours and Travels,A/C Sleeper (2+1),2024-07-17 22:25:00,02h 55m,2024-07-18 01:20:00,2.7,760.0,5
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 22:50:00,03h 30m,2024-07-18 02:20:00,2.9,750.0,17
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Naveen Tours and Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:50:00,03h 40m,2024-07-18 03:30:00,0.0,1450.0,12
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Naveen Tours and Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:50:00,03h 40m,2024-07-18 03:30:00,0.0,1270.0,43
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 02:30:00,03h 50m,2024-07-18 06:20:00,2.9,890.0,5
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51007,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 20:45:00,06h 15m,2024-07-18 03:00:00,2.7,376.0,29
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 5658,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 20:45:00,04h 30m,2024-07-18 01:15:00,3.7,344.0,32
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 66441,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 21:30:00,06h 00m,2024-07-18 03:30:00,3.9,376.0,28
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6833,INDRA(A.C. Seater),2024-07-17 21:30:00,05h 50m,2024-07-18 03:20:00,4.1,455.0,31
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51530,STAR LINER(NON-AC SLEEPER 2+1),2024-07-17 21:45:00,06h 30m,2024-07-18 04:15:00,4.2,488.0,17
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6418,INDRA(A.C. Seater),2024-07-17 22:00:00,05h 00m,2024-07-18 03:00:00,3.3,416.0,32
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51603,INDRA(A.C. Seater),2024-07-17 22:30:00,04h 00m,2024-07-18 02:30:00,3.8,416.0,37
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6538,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 22:45:00,04h 40m,2024-07-18 03:25:00,3.7,344.0,34
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6432,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 22:45:00,04h 15m,2024-07-18 03:00:00,3.1,344.0,34
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51356,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:00:00,04h 00m,2024-07-18 03:00:00,1.8,344.0,26
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6469,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:15:00,04h 15m,2024-07-18 03:30:00,4.2,344.0,16
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6621,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:30:00,04h 30m,2024-07-18 04:00:00,3.9,344.0,34
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6567,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:45:00,04h 10m,2024-07-18 03:55:00,4.5,344.0,30
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51130,INDRA(A.C. Seater),2024-07-17 23:45:00,03h 43m,2024-07-18 03:28:00,3.5,416.0,37
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51059,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:50:00,04h 40m,2024-07-18 04:30:00,4.0,344.0,34
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6421,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:55:00,04h 15m,2024-07-18 04:10:00,3.5,344.0,31
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,A/C Sleeper (2+1),2024-07-17 19:37:00,04h 22m,2024-07-17 23:59:00,3.6,800.0,13
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,VSR Tours and Travels,A/C Sleeper (2+1),2024-07-17 19:39:00,05h 51m,2024-07-18 01:30:00,4.6,739.0,2
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Vaari Travels,A/C Sleeper (2+1),2024-07-17 19:40:00,04h 50m,2024-07-18 00:30:00,4.2,1700.0,21
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),2024-07-17 19:40:00,05h 05m,2024-07-18 00:45:00,4.4,900.0,16
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 19:40:00,04h 50m,2024-07-18 00:30:00,3.6,600.0,10
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Mythri Tours And Travels,A/C Sleeper (2+1),2024-07-17 19:40:00,05h 20m,2024-07-18 01:00:00,4.5,809.0,3
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Moksha Travels,A/C Sleeper (2+1),2024-07-17 19:40:00,05h 20m,2024-07-18 01:00:00,4.1,900.0,4
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Om Sri Vinayaka Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 19:40:00,04h 20m,2024-07-18 00:00:00,4.4,900.0,6
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-07-17 19:45:00,--,2024-07-17 19:45:00,3.2,500.0,23
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Sleeper (2+1),2024-07-17 19:45:00,04h 00m,2024-07-17 23:45:00,3.6,560.0,10
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 19:45:00,03h 30m,2024-07-17 23:15:00,0.0,949.0,12
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,November Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 19:45:00,05h 30m,2024-07-18 01:15:00,4.3,800.0,6
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sandeep Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 19:45:00,05h 20m,2024-07-18 01:05:00,4.4,799.0,20
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 19:45:00,02h 45m,2024-07-17 22:30:00,4.3,1700.0,9
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),2024-07-17 19:45:00,03h 15m,2024-07-17 23:00:00,4.0,549.0,4
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 19:45:00,07h 00m,2024-07-18 02:45:00,4.1,1250.0,10
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SR Tours and Travels,A/C Sleeper (2+1),2024-07-17 19:50:00,04h 09m,2024-07-17 23:59:00,3.3,1099.0,22
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),2024-07-17 19:50:00,03h 40m,2024-07-17 23:30:00,4.1,599.0,13
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 19:50:00,05h 14m,2024-07-18 01:04:00,3.6,500.0,5
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Srivastav Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 20:00:00,05h 15m,2024-07-18 01:15:00,3.7,719.0,7
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jagan Travels,A/C Sleeper (2+1),2024-07-17 20:00:00,05h 00m,2024-07-18 01:00:00,4.0,765.0,3
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 20:00:00,05h 00m,2024-07-18 01:00:00,4.9,1280.0,4
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Mahi Trans Solutions,A/C Sleeper (2+1),2024-07-17 20:00:00,05h 10m,2024-07-18 01:10:00,3.9,1424.0,1
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 20:00:00,03h 15m,2024-07-17 23:15:00,4.9,1280.0,8
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Go Tour Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 20:00:00,05h 45m,2024-07-18 01:45:00,4.3,1099.0,28
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,NON A/C Sleeper (2+1),2024-07-17 20:00:00,05h 30m,2024-07-18 01:30:00,3.5,699.0,3
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,Non A/C Seater / Sleeper (2+1),2024-07-17 20:00:00,05h 45m,2024-07-18 01:45:00,3.7,699.0,8
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jabbar Travels,NON AC Seater / Sleeper 2+1,2024-07-17 20:00:00,05h 00m,2024-07-18 01:00:00,4.6,450.0,5
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Zingbus Plus,A/C Sleeper (2+1),2024-07-17 20:05:00,05h 00m,2024-07-18 01:05:00,4.3,648.0,12
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,Scania AC Multi Axle Sleeper (2+1),2024-07-17 20:15:00,06h 30m,2024-07-18 02:45:00,4.1,720.0,5
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,A/C Sleeper (2+1),2024-07-17 20:15:00,02h 30m,2024-07-17 22:45:00,3.5,1199.0,4
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,A/C Sleeper (2+1),2024-07-17 20:15:00,02h 30m,2024-07-17 22:45:00,3.7,999.0,8
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),2024-07-17 20:15:00,05h 01m,2024-07-18 01:16:00,4.1,850.0,3
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),2024-07-17 20:15:00,05h 01m,2024-07-18 01:16:00,4.1,790.0,1
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vikram Travels,A/C Sleeper (2+1),2024-07-17 20:20:00,04h 40m,2024-07-18 01:00:00,4.0,799.0,15
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vikram Travels,A/C Sleeper (2+1),2024-07-17 20:20:00,05h 05m,2024-07-18 01:25:00,4.0,850.0,11
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),2024-07-17 20:25:00,0-3h 0-30m,2024-07-17 17:55:00,3.0,700.0,10
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,Bharat Benz A/C Sleeper (2+1),2024-07-17 20:30:00,03h 25m,2024-07-17 23:55:00,4.7,1399.0,24
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Intercity travels,A/C Sleeper (2+1),2024-07-17 20:30:00,04h 30m,2024-07-18 01:00:00,4.5,999.0,2
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indian Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),2024-07-17 20:30:00,05h 30m,2024-07-18 02:00:00,0.0,800.0,29
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 20:35:00,02h 59m,2024-07-17 23:34:00,3.6,400.0,5
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,ORM Tours and Travels,A/C Sleeper (2+1),2024-07-17 20:45:00,05h 15m,2024-07-18 02:00:00,3.8,800.0,24
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),2024-07-17 20:45:00,0-2h 0-15m,2024-07-17 19:30:00,3.1,700.0,8
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),2024-07-17 20:45:00,03h 45m,2024-07-18 00:30:00,4.3,899.0,4
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Sleeper (2+1),2024-07-17 20:46:00,03h 57m,2024-07-18 00:43:00,3.6,750.0,6
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Zingbus Plus,A/C Sleeper (2+1),2024-07-17 20:50:00,04h 15m,2024-07-18 01:05:00,4.3,756.0,5
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,Bharat Benz A/C Sleeper (2+1),2024-07-17 21:00:00,15h 25m,2024-07-18 12:25:00,4.7,1399.0,24
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Kaveri Travels,A/C Sleeper (2+1),2024-07-17 21:00:00,03h 45m,2024-07-18 00:45:00,3.7,650.0,20
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Scania AC Multi Axle Sleeper (2+1),2024-07-17 21:00:00,05h 15m,2024-07-18 02:15:00,4.9,1080.0,7
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),2024-07-17 21:00:00,04h 30m,2024-07-18 01:30:00,4.7,1699.0,20
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,VRCR(AMKGN) Travels,NON A/C Sleeper (2+1),2024-07-17 21:00:00,03h 30m,2024-07-18 00:30:00,4.0,1000.0,13
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TVK TRAVELS,Bharat Benz A/C Sleeper (2+1),2024-07-17 21:05:00,05h 25m,2024-07-18 02:30:00,4.6,1109.0,10
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,DK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 21:10:00,05h 20m,2024-07-18 02:30:00,4.7,699.0,11
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SRI AVANI,Non A/C Seater / Sleeper (2+1),2024-07-17 21:10:00,06h 20m,2024-07-18 03:30:00,4.0,450.0,25
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),2024-07-17 21:10:00,05h 30m,2024-07-18 02:40:00,3.5,399.0,29
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Al madeena Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:15:00,06h 30m,2024-07-18 03:45:00,3.8,550.0,11
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KK Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:15:00,06h 00m,2024-07-18 03:15:00,0.0,500.0,16
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,NON A/C Sleeper (2+1),2024-07-17 21:15:00,06h 15m,2024-07-18 03:30:00,5.0,700.0,13
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:20:00,05h 40m,2024-07-18 03:00:00,3.4,449.0,27
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:20:00,06h 10m,2024-07-18 03:30:00,5.0,500.0,26
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,INDHU BUS,Non A/C Seater / Sleeper (2+1),2024-07-17 21:20:00,05h 30m,2024-07-18 02:50:00,4.1,399.0,7
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,INDHU BUS,Non A/C Seater / Sleeper (2+1),2024-07-17 21:20:00,05h 39m,2024-07-18 02:59:00,4.6,399.0,11
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:20:00,05h 40m,2024-07-18 03:00:00,3.7,750.0,41
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Maheswari Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:25:00,05h 05m,2024-07-18 02:30:00,3.6,399.0,10
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Maheswari Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:25:00,05h 05m,2024-07-18 02:30:00,4.5,450.0,12
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BABA TRAVELS,NON A/C Sleeper (2+1),2024-07-17 21:25:00,05h 05m,2024-07-18 02:30:00,3.6,650.0,23
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,A/C Sleeper (2+1),2024-07-17 21:30:00,05h 00m,2024-07-18 02:30:00,3.6,800.0,7
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SRS Travels,NON AC Seater / Sleeper 2+1,2024-07-17 21:30:00,03h 30m,2024-07-18 01:00:00,3.1,509.0,14
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:30:00,06h 00m,2024-07-18 03:30:00,5.0,600.0,19
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:30:00,05h 30m,2024-07-18 03:00:00,5.0,600.0,10
